,time,in_ciai,in_cici,in_cici_co2,in_cici_humi,in_cici_noise,in_cici_pm10,in_cici_pm25,in_cici_temp,in_cici_voc,in_co2,in_humi,in_noise,in_pm01,in_pm01_raw,in_pm10,in_pm10_raw,in_pm25,in_pm25_raw,in_temp,in_voc
463,2021-02-04 20:03:00+00:00,95.0,98.0,90.0,50.0,82.0,96.0,95.0,94.0,100.0,489.0,20.0,51.0,12.0,12.0,12.0,12.0,7.0,7.0,19.284971,0.0
464,2021-02-04 20:04:00+00:00,96.0,99.0,90.0,50.0,81.0,96.0,96.0,94.0,100.0,492.0,20.0,52.0,11.0,11.0,11.0,11.0,6.0,6.0,19.284971,0.0
465,2021-02-04 20:05:00+00:00,96.0,99.0,90.0,50.0,82.0,96.0,96.0,94.0,100.0,487.0,20.0,51.0,11.0,11.0,11.0,11.0,6.0,6.0,19.284971,0.0
466,2021-02-04 20:07:00+00:00,96.0,99.0,90.0,50.0,81.0,96.0,96.0,95.0,100.0,492.0,20.0,52.0,11.0,11.0,11.0,11.0,6.0,6.0,19.374926,0.0
467,2021-02-04 20:08:00+00:00,96.0,99.0,90.0,50.0,82.0,96.0,96.0,95.0,100.0,489.0,20.0,51.0,11.0,11.0,11.0,11.0,6.0,6.0,19.374926,0.0
468,2021-02-04 20:09:00+00:00,96.0,99.0,90.0,50.0,82.0,96.0,96.0,94.0,100.0,486.0,20.0,51.0,11.0,11.0,11.0,11.0,6.0,6.0,19.284971,0.0
469,2021-02-04 20:10:00+00:00,96.0,99.0,90.0,50.0,82.0,96.0,96.0,95.0,100.0,483.0,20.0,51.0,11.0,11.0,11.0,11.0,6.0,6.0,19.374926,0.0
470,2021-02-04 20:11:00+00:00,96.0,99.0,90.0,50.0,82.0,96.0,96.0,94.0,100.0,481.0,20.0,51.0,11.0,11.0,11.0,11.0,6.0,6.0,19.284971,0.0
471,2021-02-04 20:13:00+00:00,95.0,98.0,90.0,50.0,82.0,96.0,95.0,94.0,100.0,487.0,20.0,51.0,12.0,12.0,12.0,12.0,7.0,7.0,19.284971,0.0
472,2021-02-04 20:14:00+00:00,96.0,99.0,90.0,50.0,82.0,96.0,96.0,94.0,100.0,479.0,20.0,51.0,11.0,11.0,11.0,11.0,6.0,6.0,19.284971,0.0
473,2021-02-04 20:16:00+00:00,96.0,99.0,90.0,50.0,81.0,96.0,96.0,94.0,100.0,486.0,20.0,52.0,11.0,11.0,11.0,11.0,6.0,6.0,19.284971,0.0
474,2021-02-04 20:17:00+00:00,95.0,98.0,90.0,50.0,81.0,96.0,95.0,94.0,100.0,488.0,20.0,53.0,12.0,12.0,12.0,12.0,7.0,7.0,19.284971,0.0
475,2021-02-04 20:18:00+00:00,96.0,99.0,90.0,50.0,82.0,96.0,96.0,94.0,100.0,488.0,20.0,51.0,11.0,11.0,11.0,11.0,6.0,6.0,19.284971,0.0
476,2021-02-04 20:19:00+00:00,96.0,99.0,90.0,50.0,82.0,96.0,96.0,94.0,100.0,483.0,20.0,51.0,11.0,11.0,11.0,11.0,6.0,6.0,19.284971,0.0
477,2021-02-04 20:20:00+00:00,95.0,98.0,90.0,50.0,81.0,96.0,95.0,94.0,100.0,480.0,20.0,52.0,12.0,12.0,12.0,12.0,7.0,7.0,19.284971,0.0
478,2021-02-04 20:21:00+00:00,95.0,98.0,90.0,50.0,81.0,96.0,95.0,94.0,100.0,479.0,20.0,52.0,12.0,12.0,12.0,12.0,7.0,7.0,19.284971,0.0
479,2021-02-04 20:23:00+00:00,96.0,99.0,90.0,50.0,82.0,96.0,96.0,94.0,100.0,482.0,20.0,51.0,11.0,11.0,11.0,11.0,6.0,6.0,19.284971,0.0
480,2021-02-04 20:24:00+00:00,96.0,99.0,90.0,50.0,82.0,97.0,96.0,94.0,100.0,485.0,20.0,51.0,10.0,10.0,10.0,10.0,6.0,6.0,19.284971,0.0
481,2021-02-04 20:25:00+00:00,95.0,98.0,90.0,50.0,81.0,96.0,95.0,94.0,100.0,481.0,20.0,52.0,12.0,12.0,12.0,12.0,7.0,7.0,19.185022,0.0
482,2021-02-04 20:26:00+00:00,96.0,99.0,90.0,50.0,81.0,96.0,96.0,94.0,100.0,483.0,20.0,52.0,11.0,11.0,11.0,11.0,6.0,6.0,19.185022,0.0
483,2021-02-04 20:27:00+00:00,96.0,99.0,90.0,50.0,82.0,96.0,96.0,94.0,100.0,484.0,20.0,51.0,11.0,11.0,11.0,11.0,6.0,6.0,19.185022,0.0
484,2021-02-04 20:28:00+00:00,95.0,98.0,90.0,50.0,82.0,96.0,95.0,94.0,100.0,485.0,20.0,51.0,12.0,12.0,12.0,12.0,7.0,7.0,19.185022,0.0
485,2021-02-04 20:30:00+00:00,95.0,98.0,90.0,50.0,82.0,96.0,95.0,94.0,100.0,484.0,20.0,51.0,12.0,12.0,12.0,12.0,7.0,7.0,19.185022,0.0
486,2021-02-04 20:31:00+00:00,95.0,98.0,90.0,50.0,82.0,96.0,95.0,94.0,100.0,487.0,20.0,51.0,12.0,12.0,12.0,12.0,7.0,7.0,19.185022,0.0
487,2021-02-04 20:32:00+00:00,95.0,98.0,90.0,50.0,82.0,96.0,95.0,94.0,100.0,480.0,20.0,51.0,12.0,12.0,12.0,12.0,7.0,7.0,19.185022,0.0
488,2021-02-04 20:33:00+00:00,96.0,99.0,90.0,50.0,82.0,96.0,96.0,94.0,100.0,490.0,20.0,51.0,11.0,11.0,11.0,11.0,6.0,6.0,19.185022,0.0
489,2021-02-04 20:34:00+00:00,96.0,99.0,90.0,50.0,82.0,96.0,96.0,94.0,100.0,485.0,20.0,51.0,11.0,11.0,11.0,11.0,6.0,6.0,19.185022,0.0
490,2021-02-04 20:36:00+00:00,96.0,99.0,90.0,50.0,82.0,96.0,96.0,94.0,100.0,481.0,20.0,51.0,11.0,11.0,11.0,11.0,6.0,6.0,19.185022,0.0
491,2021-02-04 20:38:00+00:00,96.0,99.0,90.0,50.0,81.0,96.0,96.0,94.0,100.0,476.0,20.0,52.0,11.0,11.0,11.0,11.0,6.0,6.0,19.185022,0.0
492,2021-02-04 20:39:00+00:00,95.0,98.0,90.0,50.0,81.0,96.0,95.0,94.0,100.0,485.0,20.0,52.0,12.0,12.0,12.0,12.0,7.0,7.0,19.185022,0.0
493,2021-02-04 20:40:00+00:00,95.0,98.0,90.0,50.0,82.0,96.0,95.0,94.0,100.0,483.0,20.0,51.0,12.0,12.0,12.0,12.0,7.0,7.0,19.185022,0.0
494,2021-02-04 20:41:00+00:00,95.0,98.0,90.0,50.0,82.0,96.0,95.0,94.0,100.0,482.0,20.0,51.0,12.0,12.0,12.0,12.0,7.0,7.0,19.185022,0.0
495,2021-02-04 20:42:00+00:00,96.0,99.0,90.0,50.0,81.0,96.0,96.0,94.0,100.0,481.0,20.0,52.0,11.0,11.0,11.0,11.0,6.0,6.0,19.185022,0.0
496,2021-02-04 20:45:00+00:00,96.0,99.0,90.0,50.0,82.0,96.0,96.0,94.0,100.0,480.0,20.0,51.0,11.0,11.0,11.0,11.0,6.0,6.0,19.185022,0.0
497,2021-02-04 20:46:00+00:00,96.0,99.0,90.0,50.0,81.0,96.0,96.0,94.0,100.0,484.0,20.0,52.0,11.0,11.0,11.0,11.0,6.0,6.0,19.085072,0.0
498,2021-02-04 20:47:00+00:00,96.0,99.0,90.0,50.0,82.0,96.0,96.0,94.0,100.0,486.0,20.0,51.0,11.0,11.0,11.0,11.0,6.0,6.0,19.085072,0.0
499,2021-02-04 20:48:00+00:00,96.0,99.0,90.0,50.0,82.0,96.0,96.0,94.0,100.0,479.0,20.0,51.0,11.0,11.0,11.0,11.0,6.0,6.0,19.085072,0.0
500,2021-02-04 20:49:00+00:00,96.0,99.0,90.0,50.0,82.0,96.0,96.0,94.0,100.0,478.0,20.0,51.0,11.0,11.0,11.0,11.0,6.0,6.0,19.085072,0.0
501,2021-02-04 20:50:00+00:00,95.0,98.0,90.0,50.0,81.0,96.0,95.0,94.0,100.0,477.0,20.0,52.0,12.0,12.0,12.0,12.0,7.0,7.0,19.085072,0.0
502,2021-02-04 20:53:00+00:00,96.0,99.0,90.0,50.0,82.0,96.0,96.0,94.0,100.0,477.0,20.0,51.0,11.0,11.0,11.0,11.0,6.0,6.0,19.085072,0.0
503,2021-02-04 20:54:00+00:00,96.0,99.0,90.0,50.0,82.0,96.0,96.0,94.0,100.0,480.0,20.0,51.0,11.0,11.0,11.0,11.0,6.0,6.0,19.085072,0.0
504,2021-02-04 20:55:00+00:00,95.0,98.0,90.0,50.0,81.0,96.0,95.0,94.0,100.0,479.0,20.0,52.0,12.0,12.0,12.0,12.0,7.0,7.0,19.085072,0.0
505,2021-02-04 20:56:00+00:00,95.0,98.0,90.0,50.0,81.0,96.0,95.0,94.0,100.0,480.0,20.0,52.0,12.0,12.0,12.0,12.0,7.0,7.0,19.085072,0.0
506,2021-02-04 20:57:00+00:00,95.0,98.0,90.0,50.0,81.0,96.0,95.0,94.0,100.0,481.0,20.0,52.0,12.0,12.0,12.0,12.0,7.0,7.0,19.085072,0.0
507,2021-02-04 20:58:00+00:00,95.0,98.0,90.0,50.0,82.0,96.0,95.0,94.0,100.0,487.0,20.0,51.0,12.0,12.0,12.0,12.0,7.0,7.0,19.085072,0.0
508,2021-02-04 20:59:00+00:00,95.0,98.0,90.0,50.0,82.0,96.0,95.0,94.0,100.0,480.0,20.0,51.0,12.0,12.0,12.0,12.0,7.0,7.0,19.085072,0.0
509,2021-02-04 21:00:00+00:00,96.0,99.0,90.0,50.0,81.0,96.0,96.0,94.0,100.0,479.0,20.0,52.0,11.0,11.0,11.0,11.0,6.0,6.0,19.085072,0.0
510,2021-02-04 21:01:00+00:00,96.0,99.0,91.0,50.0,81.0,96.0,95.0,93.0,100.0,472.0,20.0,52.0,12.0,12.0,12.0,12.0,7.0,7.0,18.98512,0.0
511,2021-02-04 21:02:00+00:00,96.0,99.0,91.0,50.0,81.0,96.0,95.0,93.0,100.0,475.0,20.0,52.0,12.0,12.0,12.0,12.0,7.0,7.0,18.98512,0.0
512,2021-02-04 21:03:00+00:00,95.0,98.0,90.0,50.0,81.0,96.0,95.0,94.0,100.0,485.0,20.0,52.0,12.0,12.0,12.0,12.0,7.0,7.0,19.085072,0.0
513,2021-02-04 21:04:00+00:00,95.0,98.0,90.0,50.0,82.0,96.0,95.0,94.0,100.0,478.0,20.0,51.0,13.0,13.0,13.0,13.0,7.0,7.0,19.085072,0.0
514,2021-02-04 21:05:00+00:00,95.0,98.0,90.0,50.0,81.0,96.0,95.0,93.0,100.0,479.0,20.0,52.0,12.0,12.0,12.0,12.0,7.0,7.0,18.98512,0.0
515,2021-02-04 21:06:00+00:00,95.0,98.0,90.0,50.0,81.0,96.0,95.0,93.0,100.0,478.0,20.0,52.0,12.0,12.0,12.0,12.0,7.0,7.0,18.98512,0.0
516,2021-02-04 21:07:00+00:00,96.0,99.0,91.0,50.0,81.0,96.0,95.0,93.0,100.0,474.0,20.0,52.0,12.0,12.0,12.0,12.0,7.0,7.0,18.98512,0.0
517,2021-02-04 21:08:00+00:00,95.0,98.0,90.0,50.0,82.0,96.0,95.0,93.0,100.0,480.0,20.0,51.0,12.0,12.0,12.0,12.0,7.0,7.0,18.98512,0.0
518,2021-02-04 21:09:00+00:00,96.0,99.0,90.0,50.0,81.0,96.0,96.0,93.0,100.0,483.0,20.0,52.0,11.0,11.0,11.0,11.0,6.0,6.0,18.98512,0.0
519,2021-02-04 21:10:00+00:00,95.0,98.0,90.0,50.0,81.0,96.0,95.0,93.0,100.0,487.0,20.0,52.0,12.0,12.0,12.0,12.0,7.0,7.0,18.98512,0.0
520,2021-02-04 21:11:00+00:00,95.0,98.0,90.0,50.0,82.0,96.0,95.0,93.0,100.0,481.0,20.0,51.0,12.0,12.0,12.0,12.0,7.0,7.0,18.98512,0.0
521,2021-02-04 21:12:00+00:00,95.0,98.0,90.0,50.0,81.0,96.0,95.0,93.0,100.0,486.0,20.0,52.0,12.0,12.0,12.0,12.0,7.0,7.0,18.98512,0.0
522,2021-02-04 21:13:00+00:00,95.0,98.0,90.0,50.0,82.0,96.0,95.0,93.0,100.0,478.0,20.0,51.0,12.0,12.0,12.0,12.0,7.0,7.0,18.98512,0.0
523,2021-02-04 21:14:00+00:00,95.0,98.0,90.0,50.0,81.0,96.0,95.0,93.0,100.0,480.0,20.0,52.0,12.0,12.0,12.0,12.0,7.0,7.0,18.98512,0.0
524,2021-02-04 21:16:00+00:00,95.0,98.0,90.0,50.0,81.0,96.0,95.0,93.0,100.0,483.0,20.0,52.0,12.0,12.0,12.0,12.0,7.0,7.0,18.98512,0.0
525,2021-02-04 21:18:00+00:00,95.0,98.0,90.0,50.0,82.0,96.0,95.0,93.0,100.0,479.0,20.0,51.0,12.0,12.0,12.0,12.0,7.0,7.0,18.98512,0.0
526,2021-02-04 21:19:00+00:00,96.0,99.0,90.0,50.0,81.0,96.0,96.0,93.0,100.0,481.0,20.0,52.0,11.0,11.0,11.0,11.0,6.0,6.0,18.98512,0.0
527,2021-02-04 21:20:00+00:00,95.0,98.0,90.0,50.0,82.0,96.0,95.0,93.0,100.0,477.0,20.0,51.0,12.0,12.0,12.0,12.0,7.0,7.0,18.98512,0.0
528,2021-02-04 21:21:00+00:00,95.0,98.0,90.0,50.0,82.0,96.0,95.0,93.0,100.0,481.0,20.0,51.0,12.0,12.0,12.0,12.0,7.0,7.0,18.875175,0.0
529,2021-02-04 21:22:00+00:00,96.0,99.0,91.0,50.0,81.0,96.0,95.0,93.0,100.0,474.0,20.0,52.0,12.0,12.0,12.0,12.0,7.0,7.0,18.875175,0.0
530,2021-02-04 21:23:00+00:00,95.0,98.0,90.0,50.0,81.0,96.0,95.0,93.0,100.0,476.0,20.0,52.0,12.0,12.0,12.0,12.0,7.0,7.0,18.875175,0.0
531,2021-02-04 21:24:00+00:00,95.0,98.0,90.0,50.0,81.0,96.0,95.0,93.0,100.0,481.0,20.0,52.0,12.0,12.0,12.0,12.0,7.0,7.0,18.875175,0.0
532,2021-02-04 21:26:00+00:00,95.0,98.0,90.0,50.0,81.0,96.0,95.0,93.0,100.0,482.0,20.0,52.0,12.0,12.0,12.0,12.0,7.0,7.0,18.875175,0.0
533,2021-02-04 21:27:00+00:00,95.0,98.0,90.0,50.0,81.0,96.0,95.0,93.0,100.0,477.0,20.0,52.0,12.0,12.0,12.0,12.0,7.0,7.0,18.875175,0.0
534,2021-02-04 21:28:00+00:00,95.0,98.0,90.0,50.0,82.0,96.0,95.0,93.0,100.0,476.0,20.0,51.0,12.0,12.0,12.0,12.0,7.0,7.0,18.875175,0.0
535,2021-02-04 21:29:00+00:00,96.0,99.0,91.0,50.0,81.0,96.0,95.0,93.0,100.0,470.0,20.0,52.0,12.0,12.0,12.0,12.0,7.0,7.0,18.875175,0.0
536,2021-02-04 21:30:00+00:00,95.0,98.0,90.0,50.0,81.0,96.0,95.0,93.0,100.0,478.0,20.0,52.0,12.0,12.0,12.0,12.0,7.0,7.0,18.875175,0.0
537,2021-02-04 21:31:00+00:00,95.0,98.0,90.0,50.0,82.0,96.0,95.0,93.0,100.0,480.0,20.0,51.0,12.0,12.0,12.0,12.0,7.0,7.0,18.875175,0.0
538,2021-02-04 21:32:00+00:00,95.0,98.0,90.0,50.0,81.0,96.0,95.0,93.0,100.0,479.0,20.0,52.0,12.0,12.0,12.0,12.0,7.0,7.0,18.875175,0.0
539,2021-02-04 21:34:00+00:00,95.0,98.0,90.0,50.0,82.0,96.0,95.0,93.0,100.0,481.0,20.0,51.0,13.0,13.0,13.0,13.0,7.0,7.0,18.875175,0.0
540,2021-02-04 21:35:00+00:00,96.0,99.0,91.0,50.0,81.0,96.0,95.0,93.0,100.0,473.0,20.0,52.0,13.0,13.0,13.0,13.0,7.0,7.0,18.875175,0.0
541,2021-02-04 21:36:00+00:00,96.0,99.0,91.0,50.0,81.0,96.0,95.0,93.0,100.0,472.0,20.0,52.0,12.0,12.0,12.0,12.0,7.0,7.0,18.875175,0.0
542,2021-02-04 21:37:00+00:00,96.0,99.0,91.0,50.0,82.0,96.0,95.0,93.0,100.0,474.0,20.0,51.0,12.0,12.0,12.0,12.0,7.0,7.0,18.875175,0.0
543,2021-02-04 21:38:00+00:00,96.0,99.0,91.0,50.0,81.0,96.0,95.0,93.0,100.0,465.0,20.0,52.0,12.0,12.0,12.0,12.0,7.0,7.0,18.785221,0.0
544,2021-02-04 21:39:00+00:00,96.0,99.0,91.0,50.0,81.0,96.0,95.0,93.0,100.0,472.0,20.0,52.0,12.0,12.0,12.0,12.0,7.0,7.0,18.785221,0.0
545,2021-02-04 21:40:00+00:00,96.0,99.0,91.0,50.0,82.0,96.0,95.0,93.0,100.0,473.0,20.0,51.0,13.0,13.0,13.0,13.0,7.0,7.0,18.785221,0.0
546,2021-02-04 21:41:00+00:00,96.0,99.0,91.0,50.0,82.0,96.0,95.0,93.0,100.0,474.0,20.0,51.0,13.0,13.0,13.0,13.0,7.0,7.0,18.785221,0.0
547,2021-02-04 21:42:00+00:00,95.0,98.0,90.0,50.0,82.0,96.0,95.0,93.0,100.0,477.0,20.0,51.0,12.0,12.0,12.0,12.0,7.0,7.0,18.785221,0.0
548,2021-02-04 21:43:00+00:00,96.0,99.0,91.0,50.0,81.0,96.0,95.0,93.0,100.0,475.0,20.0,52.0,13.0,13.0,13.0,13.0,7.0,7.0,18.785221,0.0
549,2021-02-04 21:46:00+00:00,96.0,99.0,91.0,50.0,82.0,96.0,95.0,93.0,100.0,470.0,20.0,51.0,12.0,12.0,12.0,12.0,7.0,7.0,18.785221,0.0
550,2021-02-04 21:48:00+00:00,95.0,98.0,90.0,50.0,82.0,96.0,95.0,93.0,100.0,477.0,20.0,51.0,13.0,13.0,13.0,13.0,7.0,7.0,18.785221,0.0
551,2021-02-04 21:49:00+00:00,95.0,98.0,90.0,50.0,81.0,96.0,95.0,93.0,100.0,479.0,20.0,52.0,13.0,13.0,13.0,13.0,7.0,7.0,18.785221,0.0
552,2021-02-04 21:50:00+00:00,95.0,98.0,90.0,50.0,81.0,96.0,95.0,93.0,100.0,480.0,20.0,52.0,13.0,13.0,13.0,13.0,7.0,7.0,18.785221,0.0
553,2021-02-04 21:52:00+00:00,95.0,98.0,90.0,50.0,82.0,96.0,95.0,93.0,100.0,476.0,20.0,51.0,13.0,13.0,13.0,13.0,7.0,7.0,18.785221,0.0
554,2021-02-04 21:53:00+00:00,95.0,98.0,90.0,50.0,81.0,96.0,95.0,93.0,100.0,482.0,20.0,52.0,13.0,13.0,13.0,13.0,7.0,7.0,18.785221,0.0
555,2021-02-04 21:54:00+00:00,96.0,99.0,91.0,50.0,82.0,96.0,95.0,93.0,100.0,475.0,20.0,51.0,13.0,13.0,13.0,13.0,7.0,7.0,18.785221,0.0
556,2021-02-04 21:55:00+00:00,95.0,98.0,90.0,50.0,81.0,96.0,95.0,93.0,100.0,477.0,20.0,52.0,13.0,13.0,13.0,13.0,7.0,7.0,18.785221,0.0
557,2021-02-04 21:56:00+00:00,95.0,98.0,90.0,50.0,82.0,96.0,95.0,93.0,100.0,480.0,20.0,51.0,13.0,13.0,13.0,13.0,7.0,7.0,18.785221,0.0
558,2021-02-04 21:57:00+00:00,95.0,98.0,90.0,50.0,82.0,96.0,95.0,93.0,100.0,476.0,20.0,51.0,12.0,12.0,12.0,12.0,7.0,7.0,18.785221,0.0
559,2021-02-04 21:59:00+00:00,95.0,98.0,90.0,50.0,82.0,96.0,95.0,92.0,100.0,477.0,20.0,51.0,12.0,12.0,12.0,12.0,7.0,7.0,18.68527,0.0
560,2021-02-04 22:00:00+00:00,96.0,99.0,91.0,50.0,81.0,96.0,95.0,92.0,100.0,473.0,20.0,52.0,12.0,12.0,13.0,13.0,7.0,7.0,18.68527,0.0
561,2021-02-04 22:01:00+00:00,95.0,98.0,90.0,50.0,81.0,96.0,95.0,92.0,100.0,479.0,20.0,52.0,13.0,13.0,13.0,13.0,7.0,7.0,18.68527,0.0
562,2021-02-04 22:02:00+00:00,95.0,98.0,90.0,50.0,81.0,96.0,95.0,92.0,100.0,481.0,20.0,52.0,13.0,13.0,13.0,13.0,7.0,7.0,18.68527,0.0
563,2021-02-04 22:03:00+00:00,95.0,98.0,90.0,50.0,81.0,96.0,95.0,92.0,100.0,484.0,20.0,52.0,13.0,13.0,13.0,13.0,7.0,7.0,18.68527,0.0
564,2021-02-04 22:04:00+00:00,95.0,98.0,90.0,50.0,81.0,96.0,95.0,92.0,100.0,480.0,20.0,52.0,13.0,13.0,13.0,13.0,7.0,7.0,18.68527,0.0
565,2021-02-04 22:05:00+00:00,95.0,98.0,90.0,50.0,81.0,96.0,95.0,92.0,100.0,476.0,20.0,52.0,13.0,13.0,13.0,13.0,7.0,7.0,18.68527,0.0
566,2021-02-04 22:06:00+00:00,96.0,99.0,91.0,50.0,82.0,96.0,95.0,92.0,100.0,464.0,20.0,51.0,13.0,13.0,13.0,13.0,7.0,7.0,18.68527,0.0
567,2021-02-04 22:07:00+00:00,96.0,99.0,91.0,50.0,82.0,96.0,95.0,92.0,100.0,468.0,20.0,51.0,13.0,13.0,13.0,13.0,7.0,7.0,18.68527,0.0
568,2021-02-04 22:08:00+00:00,96.0,99.0,91.0,50.0,82.0,96.0,95.0,92.0,100.0,474.0,20.0,51.0,13.0,13.0,13.0,13.0,7.0,7.0,18.68527,0.0
569,2021-02-04 22:10:00+00:00,96.0,99.0,91.0,50.0,82.0,96.0,95.0,92.0,100.0,473.0,20.0,51.0,13.0,13.0,13.0,13.0,7.0,7.0,18.68527,0.0
570,2021-02-04 22:11:00+00:00,96.0,99.0,91.0,50.0,81.0,96.0,95.0,92.0,100.0,471.0,20.0,52.0,12.0,12.0,13.0,13.0,7.0,7.0,18.68527,0.0
571,2021-02-04 22:12:00+00:00,95.0,98.0,90.0,50.0,82.0,96.0,95.0,92.0,100.0,477.0,20.0,51.0,13.0,13.0,13.0,13.0,7.0,7.0,18.68527,0.0
572,2021-02-04 22:13:00+00:00,96.0,99.0,91.0,50.0,82.0,96.0,95.0,92.0,100.0,474.0,20.0,51.0,12.0,12.0,13.0,13.0,7.0,7.0,18.68527,0.0
573,2021-02-04 22:14:00+00:00,96.0,99.0,91.0,50.0,81.0,96.0,95.0,92.0,100.0,474.0,20.0,52.0,13.0,13.0,13.0,13.0,7.0,7.0,18.68527,0.0
574,2021-02-04 22:16:00+00:00,96.0,99.0,91.0,50.0,81.0,96.0,95.0,92.0,100.0,475.0,20.0,52.0,13.0,13.0,13.0,13.0,7.0,7.0,18.585321,0.0
575,2021-02-04 22:17:00+00:00,95.0,98.0,90.0,50.0,81.0,95.0,95.0,92.0,100.0,476.0,20.0,52.0,14.0,14.0,14.0,14.0,8.0,8.0,18.68527,0.0
576,2021-02-04 22:18:00+00:00,95.0,98.0,90.0,50.0,81.0,96.0,95.0,92.0,100.0,479.0,20.0,52.0,12.0,12.0,12.0,12.0,7.0,7.0,18.585321,0.0
577,2021-02-04 22:19:00+00:00,96.0,99.0,91.0,50.0,81.0,96.0,95.0,92.0,100.0,472.0,20.0,52.0,13.0,13.0,13.0,13.0,7.0,7.0,18.585321,0.0
578,2021-02-04 22:20:00+00:00,95.0,98.0,90.0,50.0,82.0,96.0,95.0,92.0,100.0,479.0,20.0,51.0,13.0,13.0,13.0,13.0,7.0,7.0,18.585321,0.0
579,2021-02-04 22:21:00+00:00,96.0,99.0,91.0,50.0,82.0,96.0,95.0,92.0,100.0,472.0,20.0,51.0,13.0,13.0,13.0,13.0,7.0,7.0,18.585321,0.0
580,2021-02-04 22:22:00+00:00,95.0,98.0,90.0,50.0,82.0,96.0,95.0,92.0,100.0,476.0,20.0,51.0,13.0,13.0,13.0,13.0,7.0,7.0,18.585321,0.0
581,2021-02-04 22:25:00+00:00,96.0,99.0,91.0,50.0,82.0,96.0,95.0,92.0,100.0,471.0,20.0,51.0,13.0,13.0,13.0,13.0,7.0,7.0,18.585321,0.0
582,2021-02-04 22:26:00+00:00,95.0,98.0,90.0,50.0,82.0,96.0,95.0,92.0,100.0,477.0,20.0,51.0,13.0,13.0,13.0,13.0,7.0,7.0,18.585321,0.0
583,2021-02-04 22:29:00+00:00,95.0,98.0,90.0,50.0,81.0,96.0,95.0,92.0,100.0,480.0,20.0,52.0,13.0,13.0,13.0,13.0,7.0,7.0,18.585321,0.0
584,2021-02-04 22:30:00+00:00,95.0,98.0,90.0,50.0,81.0,96.0,95.0,92.0,100.0,478.0,20.0,52.0,13.0,13.0,13.0,13.0,7.0,7.0,18.585321,0.0
585,2021-02-04 22:31:00+00:00,96.0,99.0,91.0,50.0,81.0,96.0,95.0,92.0,100.0,469.0,20.0,52.0,13.0,13.0,13.0,13.0,7.0,7.0,18.585321,0.0
586,2021-02-04 22:32:00+00:00,95.0,98.0,90.0,50.0,81.0,96.0,95.0,92.0,100.0,476.0,20.0,52.0,13.0,13.0,13.0,13.0,7.0,7.0,18.585321,0.0
587,2021-02-04 22:33:00+00:00,95.0,98.0,91.0,50.0,81.0,95.0,95.0,92.0,100.0,472.0,20.0,52.0,14.0,14.0,14.0,14.0,8.0,8.0,18.585321,0.0
588,2021-02-04 22:34:00+00:00,96.0,99.0,91.0,50.0,82.0,96.0,95.0,92.0,100.0,474.0,20.0,51.0,13.0,13.0,13.0,13.0,7.0,7.0,18.585321,0.0
589,2021-02-04 22:37:00+00:00,96.0,99.0,91.0,50.0,82.0,96.0,95.0,92.0,100.0,473.0,20.0,51.0,13.0,13.0,13.0,13.0,7.0,7.0,18.585321,0.0
590,2021-02-04 22:39:00+00:00,95.0,98.0,90.0,50.0,81.0,96.0,95.0,92.0,100.0,477.0,20.0,52.0,13.0,13.0,13.0,13.0,7.0,7.0,18.585321,0.0
591,2021-02-04 22:42:00+00:00,96.0,99.0,91.0,50.0,82.0,96.0,95.0,92.0,100.0,463.0,20.0,51.0,13.0,13.0,13.0,13.0,7.0,7.0,18.485373,0.0
592,2021-02-04 22:43:00+00:00,96.0,99.0,91.0,50.0,82.0,96.0,95.0,92.0,100.0,474.0,20.0,51.0,13.0,13.0,13.0,13.0,7.0,7.0,18.485373,0.0
593,2021-02-04 22:44:00+00:00,96.0,99.0,91.0,50.0,81.0,96.0,95.0,92.0,100.0,473.0,20.0,52.0,13.0,13.0,13.0,13.0,7.0,7.0,18.485373,0.0
594,2021-02-04 22:45:00+00:00,96.0,99.0,91.0,50.0,82.0,96.0,95.0,92.0,100.0,470.0,20.0,51.0,13.0,13.0,13.0,13.0,7.0,7.0,18.485373,0.0
595,2021-02-04 22:46:00+00:00,96.0,99.0,91.0,50.0,81.0,96.0,95.0,92.0,100.0,472.0,20.0,52.0,13.0,13.0,13.0,13.0,7.0,7.0,18.485373,0.0
596,2021-02-04 22:47:00+00:00,96.0,99.0,91.0,50.0,82.0,96.0,95.0,92.0,100.0,472.0,20.0,51.0,13.0,13.0,13.0,13.0,7.0,7.0,18.485373,0.0
597,2021-02-04 22:49:00+00:00,96.0,99.0,91.0,50.0,82.0,96.0,95.0,92.0,100.0,474.0,20.0,51.0,12.0,12.0,13.0,13.0,7.0,7.0,18.485373,0.0
598,2021-02-04 22:53:00+00:00,96.0,99.0,91.0,50.0,81.0,96.0,95.0,92.0,100.0,474.0,20.0,52.0,13.0,13.0,13.0,13.0,7.0,7.0,18.485373,0.0
599,2021-02-04 22:54:00+00:00,95.0,98.0,91.0,50.0,81.0,95.0,95.0,92.0,100.0,473.0,20.0,52.0,14.0,14.0,14.0,14.0,8.0,8.0,18.485373,0.0
600,2021-02-04 22:55:00+00:00,95.0,98.0,91.0,50.0,82.0,95.0,95.0,92.0,100.0,468.0,20.0,51.0,14.0,14.0,14.0,14.0,8.0,8.0,18.485373,0.0
